household_id,person_weight,employed,age_centred,age_centred_squared,female,population_group,province,settlement_type,education_band,matric_plus,has_fixed_internet,has_mobile_internet,has_computer,any_home_internet,digital_access_score,smartphone_access,edu_digital_group,household_size,n_children_under15,elderly_in_household,dependency_ratio,female_x_children,other_member_matric
987103990000004001,1010.18839703,Employed,-11,121,0,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",6,2,0,0.5,0,No
987103990000004001,1010.18839703,Unemployed,-17,289,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",6,2,0,0.5,0,Yes
987103990000006201,757.428844097,Unemployed,6,36,1,Black African,Limpopo,Traditional,Primary (Grade R-7),0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",5,2,0,0.6666666666666666,2,No
987103990000006201,757.428844097,Unemployed,-15,225,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",5,2,0,0.6666666666666666,2,No
987103990000006201,757.428844097,Unemployed,-25,625,1,Black African,Limpopo,Traditional,Primary (Grade R-7),0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",5,2,0,0.6666666666666666,2,No
987103990000008401,900.237468186,Employed,-3,9,0,Black African,Limpopo,Traditional,Post-school certificate/diploma,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",5,2,0,0.6666666666666666,0,Yes
987103990000010601,381.894775237,Employed,-15,225,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",5,2,1,1.5,0,No
987103990000012801,1007.64084821,Employed,0,0,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",6,4,0,2,0,Yes
987103990000012801,1007.64084821,Employed,-8,64,1,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",6,4,0,2,4,No
987103990000021601,854.864938064,Employed,7,49,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,1 or more per member,"Below matric, internet",2,0,0,0,0,No
987103990000021601,854.864938064,Unemployed,-15,225,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,1 or more per member,"Below matric, internet",2,0,0,0,0,No
987104040000005601,390.97289627,Unemployed,11,121,0,Black African,Limpopo,Traditional,Some secondary,0,0,0,0,0,0,None,,2,0,1,1,0,No other working-age member
987104040000009701,464.947558811,Employed,10,100,1,Black African,Limpopo,Traditional,Degree,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",3,1,0,0.5,1,Yes
987104040000013801,735.237727147,Employed,7,49,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",4,1,0,0.3333333333333333,1,Yes
987104040000013801,735.237727147,Employed,-18,324,1,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",4,1,0,0.3333333333333333,1,No
987104040000017901,728.423463581,Unemployed,-11,121,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",5,2,1,1.5,2,No
987104040000017901,728.423463581,Unemployed,-8,64,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",5,2,1,1.5,0,No
987104040000022001,369.212573446,Employed,8,64,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,1,1,3,Fewer than 1 per member,"Below matric, internet",3,0,1,0.5,0,No
987104100000000201,673.188408766,Unemployed,-17,289,1,Black African,Limpopo,Traditional,Some secondary,0,0,0,0,0,0,None,,3,2,0,2,2,No other working-age member
987104100000004201,983.030522811,Employed,4,16,0,Black African,Limpopo,Traditional,Matric,1,0,1,1,1,3,1 or more per member,"Matric+, internet",5,1,0,0.25,0,Yes
987104100000004201,983.030522811,Employed,4,16,1,Black African,Limpopo,Traditional,Matric,1,0,1,1,1,3,1 or more per member,"Matric+, internet",5,1,0,0.25,1,Yes
987104100000004201,983.030522811,Unemployed,-16,256,0,Black African,Limpopo,Traditional,Post-school certificate/diploma,1,0,1,1,1,3,1 or more per member,"Matric+, internet",5,1,0,0.25,0,Yes
987104100000010201,1077.76134432,Employed,-5,25,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",5,3,0,1.5,0,No
987104100000012201,750.528033606,Employed,-6,36,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",3,2,0,2,2,No other working-age member
987104100000014201,755.524054499,Unemployed,15,225,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",7,3,0,0.75,0,No
987104100000014201,755.524054499,Unemployed,7,49,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",7,3,0,0.75,3,No
987104100000016201,653.967330862,Unemployed,-6,36,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",4,1,0,0.3333333333333333,0,No
987104100000018201,772.777559988,Employed,13,169,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",6,2,0,0.5,0,Yes
987104100000018201,772.777559988,Employed,2,4,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",6,2,0,0.5,2,Yes
987104100000018201,772.777559988,Unemployed,-18,324,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",6,2,0,0.5,0,Yes
987104100000018201,772.777559988,Unemployed,-23,529,1,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",6,2,0,0.5,2,No
987104100000020201,1011.7701572,Unemployed,6,36,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",9,4,0,0.8,4,Yes
987104100000020201,1011.7701572,Employed,-6,36,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",9,4,0,0.8,0,Yes
987104100000020201,1011.7701572,Unemployed,-10,100,1,Black African,Limpopo,Traditional,Post-school certificate/diploma,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",9,4,0,0.8,4,Yes
987104100000020201,1011.7701572,Unemployed,-16,256,1,Black African,Limpopo,Traditional,Post-school certificate/diploma,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",9,4,0,0.8,4,Yes
987104100000022201,1090.00706182,Employed,4,16,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",5,2,0,0.6666666666666666,0,Yes
987104100000022201,1090.00706182,Employed,-3,9,1,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",5,2,0,0.6666666666666666,2,Yes
987104100000022201,1090.00706182,Unemployed,-17,289,0,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",5,2,0,0.6666666666666666,0,Yes
987104100000026201,705.060717282,Employed,8,64,0,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",4,2,0,1,0,Yes
987104100000026201,705.060717282,Employed,6,36,1,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",4,2,0,1,2,Yes
987104100000028201,1157.02832659,Employed,22,484,1,Black African,Limpopo,Traditional,Other/unknown,,0,1,0,1,2,Fewer than 1 per member,Education unknown,9,4,0,0.8,4,Yes
987104100000028201,1157.02832659,Unemployed,1,1,0,Black African,Limpopo,Traditional,Primary (Grade R-7),0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",9,4,0,0.8,0,Yes
987104100000028201,1157.02832659,Unemployed,-5,25,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",9,4,0,0.8,4,Yes
987104100000028201,1157.02832659,Unemployed,-12,144,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",9,4,0,0.8,4,Yes
987104100000028201,1157.02832659,Unemployed,-19,361,1,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",9,4,0,0.8,4,No
987104840000011301,1177.19182072,Employed,-7,49,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,1,None,"Below matric, internet",1,0,0,0,0,No other working-age member
987104840000023301,766.221010891,Employed,-4,16,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",3,1,1,2,1,No other working-age member
987104840000026301,880.936967818,Employed,-17,289,0,Black African,Limpopo,Traditional,Matric,1,0,0,0,0,1,Fewer than 1 per member,"Matric+, no internet",6,1,0,0.2,0,No
987105540000000201,470.600740638,Employed,10,100,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",4,0,0,0,0,Yes
987105540000000201,470.600740638,Unemployed,-13,169,1,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",4,0,0,0,0,No
987105540000001901,761.92998107,Unemployed,-12,144,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",6,2,0,0.5,2,Yes
987105540000001901,761.92998107,Unemployed,-14,196,1,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",6,2,0,0.5,2,No
987105540000005301,810.84788909,Unemployed,2,4,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",7,2,1,0.75,0,No
987105540000005301,810.84788909,Unemployed,-6,36,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",7,2,1,0.75,2,No
987105540000007001,888.712343486,Unemployed,-10,100,1,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",3,1,0,0.5,1,No
987105540000007001,888.712343486,Employed,-13,169,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",3,1,0,0.5,0,Yes
987105540000010401,1069.52224835,Unemployed,-4,16,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",5,1,0,0.25,1,Yes
987105540000010401,1069.52224835,Unemployed,-1,1,0,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",5,1,0,0.25,0,Yes
987105540000010401,1069.52224835,Unemployed,-12,144,1,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",5,1,0,0.25,1,Yes
987105540000012101,688.957229824,Unemployed,-11,121,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",5,2,1,1.5,2,Yes
987105540000012101,688.957229824,Employed,-2,4,0,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",5,2,1,1.5,0,No
987105540000015501,713.044833845,Unemployed,-3,9,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",3,1,0,0.5,0,Yes
987105660000005601,730.908865396,Unemployed,-2,4,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",3,1,0,0.5,1,No
987105660000008801,902.908797234,Employed,19,361,1,Black African,Limpopo,Traditional,Other/unknown,,0,1,0,1,2,Fewer than 1 per member,Education unknown,11,3,1,0.5714285714285714,3,No
987105660000008801,902.908797234,Unemployed,-16,256,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",11,3,1,0.5714285714285714,3,No
987105660000008801,902.908797234,Unemployed,-19,361,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",11,3,1,0.5714285714285714,0,No
987105660000010401,836.939516052,Employed,9,81,0,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",8,5,0,1.6666666666666667,0,No
987105660000010401,836.939516052,Unemployed,2,4,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",8,5,0,1.6666666666666667,5,Yes
987105660000012001,444.42368317,Unemployed,-16,256,0,Black African,Limpopo,Traditional,Some secondary,0,0,0,0,0,0,None,,3,1,0,0.5,0,No
987105660000013601,790.508177544,Unemployed,2,4,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",6,1,0,0.2,1,No
987105660000013601,790.508177544,Employed,15,225,0,Black African,Limpopo,Traditional,Other/unknown,,0,1,0,1,2,Fewer than 1 per member,Education unknown,6,1,0,0.2,0,No
987105660000015201,993.992659481,Employed,-7,49,0,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",4,2,0,1,0,Yes
987105660000015201,993.992659481,Employed,-11,121,1,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",4,2,0,1,2,Yes
987105660000018401,779.238563019,Employed,-1,1,1,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",4,1,0,0.3333333333333333,1,Yes
987105660000021601,839.339736872,Unemployed,-4,16,0,Black African,Limpopo,Traditional,Some secondary,0,0,0,0,0,0,None,,1,0,0,0,0,No other working-age member
987105710000004501,1090.81342587,Unemployed,1,1,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",5,2,0,0.6666666666666666,0,No
987105710000004501,1090.81342587,Unemployed,-3,9,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",5,2,0,0.6666666666666666,2,No
987105710000004501,1090.81342587,Unemployed,-17,289,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",5,2,0,0.6666666666666666,0,No
987105710000006001,813.893105276,Unemployed,6,36,0,Black African,Limpopo,Traditional,Some secondary,0,0,0,0,0,0,None,,3,0,0,0,0,No
987105710000006001,813.893105276,Employed,9,81,1,Black African,Limpopo,Traditional,Some secondary,0,0,0,0,0,0,None,,3,0,0,0,0,No
987105710000007501,716.161074074,Unemployed,7,49,1,Black African,Limpopo,Traditional,Some secondary,0,0,0,0,0,1,Fewer than 1 per member,,8,5,0,1.6666666666666667,5,No
987105710000007501,716.161074074,Employed,-11,121,1,Black African,Limpopo,Traditional,Some secondary,0,0,0,0,0,1,Fewer than 1 per member,,8,5,0,1.6666666666666667,5,No
987105710000013501,784.794547144,Unemployed,-6,36,0,Black African,Limpopo,Traditional,Some secondary,0,0,0,0,0,0,None,,1,0,0,0,0,No other working-age member
987105710000015001,482.798323161,Unemployed,18,324,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",3,0,0,0,0,Yes
987105710000015001,482.798323161,Unemployed,-18,324,0,Black African,Limpopo,Traditional,Degree,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",3,0,0,0,0,No
987106130000002801,648.849063563,Employed,13,169,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",5,1,0,0.25,1,No
987106130000002801,648.849063563,Unemployed,-10,100,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",5,1,0,0.25,1,No
987106130000005001,952.713441687,Unemployed,-8,64,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",5,3,0,1.5,3,No
987106130000007201,646.59418132,Employed,19,361,0,Black African,Limpopo,Traditional,Primary (Grade R-7),0,0,1,0,1,2,1 or more per member,"Below matric, internet",1,0,0,0,0,No other working-age member
987106130000011601,706.463345689,Unemployed,-9,81,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",3,1,0,0.5,0,No
987106130000013801,900.184760989,Unemployed,3,9,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",5,3,0,1.5,3,Yes
987106130000013801,900.184760989,Unemployed,-19,361,1,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",5,3,0,1.5,3,No
987106130000020401,1067.84225422,Employed,-8,64,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",3,1,0,0.5,0,Yes
987106130000020401,1067.84225422,Employed,-17,289,1,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",3,1,0,0.5,1,No
987106320000000901,835.644000045,Unemployed,-5,25,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",3,0,1,0.5,0,Yes
987106320000000901,835.644000045,Employed,-9,81,0,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",3,0,1,0.5,0,No
987106320000003401,542.707169996,Unemployed,-15,225,1,Black African,Limpopo,Traditional,Post-school certificate/diploma,1,0,0,0,0,1,Fewer than 1 per member,"Matric+, no internet",3,1,0,0.5,1,No
987106320000005901,565.769908655,Unemployed,16,256,0,Black African,Limpopo,Traditional,Primary (Grade R-7),0,0,0,0,0,0,None,,1,0,0,0,0,No other working-age member
987106320000013401,405.68020152,Unemployed,-21,441,1,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",5,3,0,1.5,3,No
987106320000023401,404.523706416,Employed,5,25,0,Black African,Limpopo,Traditional,Matric,1,0,0,0,0,1,Fewer than 1 per member,"Matric+, no internet",2,0,1,1,0,No other working-age member
987106920000001401,1431.26886931,Employed,-13,169,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",7,2,0,0.4,0,No
987106920000001401,1431.26886931,Unemployed,-10,100,1,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",7,2,0,0.4,2,No
987106920000001401,1431.26886931,Employed,-17,289,0,Black African,Limpopo,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",7,2,0,0.4,0,No
987106920000007201,1053.02183376,Unemployed,3,9,1,Black African,Limpopo,Traditional,Some secondary,0,0,0,0,0,1,Fewer than 1 per member,,3,2,0,2,2,No other working-age member
987106920000013001,1136.29176626,Employed,10,100,0,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",5,1,0,0.25,0,Yes
987106920000013001,1136.29176626,Unemployed,-1,1,1,Black African,Limpopo,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",5,1,0,0.25,1,Yes
